"Twn Num","Twn Dir","Rng Num","Rng Dir","Sec","Quarter","Lib Num","API Num","Operator","Well Name","Field","Type","State","County","Photos","Thin Sec","Analysis","Latitude","Longitude","Source","Security Flag","Formation","Age","Min Depth","Max Depth"
"45","N","96","W","14","SWNWSW","S904","4901720702","APACHE CORPORATION","14-12 FEDERAL","WILDCAT","FULL","WY","HOT SPRINGS","T","T","T","43.8653","-108.34708","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","11847","11907"
"2","N","101","W","1","NESW","S905",,"WESTERN FUELS ASSOC","21011-5 MOON LAKE","LOWER WHITE RIVER","FULL","CO","RIO BLANCO","F","F","T","40.17021","-108.68007","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","MESAVERDE","CRET","740","749"
"37","N","77","W","6","SWNWSW","S906","4902521303","DAVIS OIL COMPANY","1 SAGE SPRING CREEK","SAGE SPRING CREEK","SLABBED","WY","NATRONA","T","F","F","43.20378","-106.14951","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","6600","6644"
"3","N","101","W","29","NWNW","S907",,"WESTERN FUELS ASSOC","310129-4 MOON LAKE","LOWER WHITE RIVER","FULL","CO","RIO BLANCO","F","T","T","40.20647","-108.76029","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","MESAVERDE","CRET","870","900"
"3","N","101","W","35","SESE","S908",,"WESTERN FUELS ASSOC","310135-4 MOON LAKE","LOWER WHITE RIVER","FULL","CO","RIO BLANCO","F","F","T","40.18113","-108.68952","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","MESAVERDE","CRET","1180","1198"
"3","N","101","W","36","SESW","S909",,"WESTERN FUELS ASSOC","310136-2 MOON LAKE","LOWER WHITE RIVER","FULL","CO","RIO BLANCO","F","F","T","40.18111","-108.68006","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","MESAVERDE","CRET","1311","1355"
"29","S","22","E","5",,"S910","0402957572","OCCIDENTAL PET","42-5 CHEVRON","CAL CANAL","SLABBED","CA","KERN","F","F","F","35.435986","-119.627137","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"11123","11128"
"29","S","22","E","5",,"S910","0402957572","OCCIDENTAL PET","42-5 CHEVRON","CAL CANAL","SLABBED","CA","KERN","F","F","F","35.435986","-119.627137","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"11365","11393"
"4","N","65","W","1","SWSW","S911","0512310545","DOME PETROLEUM","1-1 MUIRHEAD","WATTENBERG","THICK SLAB","CO","WELD","T","F","T","40.336866","-104.617526","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","NIOBRARA","CRET","6996","7032"
"4","N","65","W","10","SENWNE","S912","0512308156","AMOCO PRODUCTION","1 DAN OSTER","WATTENBERG","FULL","CO","WELD","T","T","T","40.331466","-104.645767","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","SUSSEX","CRET","4330","4421"
"5","N","100","W","27","NWSW","S913",,"WESTERN NUCLEAR","WF-1",,"FULL","CO","MOFFAT","T","F","F","40.35375","-108.62273","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","PARK CITY","PERM","0","700"
"6","N","66","W","27","NENE","S914","0512310587","WILLETT H L","1 LEFFLER","BRACEWELL","FULL & SPLIT","CO","WELD","T","F","F","40.465034","-104.756342","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","NIOBRARA","CRET","7181","7237"
"42","N","74","W","23","SWNE","E038","4900529841","BASS ENTERPRISES","1 UTC UNIT","ARCHIBALD","SLABBED","WY","CAMPBELL","F","F","F","43.59921","-105.71149","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FUSON",,"12510","12518"
"11","S","18","W","16","NESENW","S921","1505122493","AMERICAN HUNTER EXPL","1 WASINGER","NEDDAM ","SLABBED","KS","ELLIS","F","F","F","39.098563","-99.324976","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","ARBUCKLE","CAMB","3451","3480"
"29","S","39","W","7","E2","S924","1518720146","AMOCO PRODUCTION","2-A MONTGOMERY UNIT","PANOMA GAS AREA ","SLABBED","KS","STANTON","F","F","F","37.540361","-101.621249","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","COUNCIL GROVE","PERM","2557","2842"
"30","S","39","W","8","N2","S925","1518720147","AMOCO PRODUCTION","2 LUKE GAS UNIT","PANOMA GAS AREA ","SLABBED","KS","STANTON","F","F","F","37.457542","-101.60717","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","COUNCIL GROVE","PERM","2588","2871"
"34","N","8","W","25","NESESW","S927","0506706589","SOUTHERN UTE INDIAN","2 OXFORD (SUTEC)","IGNACIO BLANCO","FULL","CO","LA PLATA","T","F","F","37.157878","-107.669072","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FRUITLAND","CRET","2832","2852"
"34","N","8","W","25","NESE","S928","0506706588","SOUTHERN UTE INDIAN","1 OXFORD (SUTEC)","IGNACIO BLANCO","FULL","CO","LA PLATA","T","F","F","37.160368","-107.661532","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FRUITLAND","CRET","2769","2789"
"44","N","70","W","3","NWNW","S929","4900526367","HOME PETROLEUM CORP","1-3 KELLY","WILDCAT","SLABBED","WY","CAMPBELL","T","T","T","43.82378","-105.25806","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TURNER /SD/","CRET","8125","8187"
"51","N","69","W","16","SENW","S932","4900527998","TXP OPERATING","2-16F TXPOC HAMM",,"FULL","WY","CAMPBELL","F","F","F","44.40369","-105.15687","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MINNELUSA","PENN","7923","7979"
"26","N","112","W","31","NWSWSW","S933","4902320151","PACIFIC TRANS SUPPLY","14-31 FONTENELLE","FONTENELLE","FULL","WY","LINCOLN","F","F","F","42.1874","-110.20406","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FRONTIER","CRET","8385","8464"
"43","N","68","W","7","SWNWNW","S934","4904520905","CITIES SERVICE","G-1 THUNDER CREEK FEDERAL","THUNDER CREEK","SLABBED","WY","WESTON","T","T","T","43.72269","-105.07817","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MOWRY","CRET","8362","8407"
"155","N","85","W","12","NENE","S935","3310100265","INEXCO OIL COMPANY","1-12 LARSON","WILDCAT",,"ND","WARD","F","F","F","48.267138","-101.535825","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MOHALL","MISS","5864","5970"
"36","N","71","W","7","NESW","S936","4900921888","LOUISIANA LAND & EXP","23-7 FEDERAL","SCOTT","FULL","WY","CONVERSE","F","F","F","43.1071","-105.42798","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PARKMAN","CRET","8476","8535"
"36","N","71","W","7","NESW","S936","4900921888","LOUISIANA LAND & EXP","23-7 FEDERAL","SCOTT","FULL","WY","CONVERSE","F","F","F","43.1071","-105.42798","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PARKMAN","CRET","8671","8698"
"7","S","40","E","5","NWNE","S938",,"TRW INCORPORATED","US-7735 TWIN",,"FULL","MT","BIG HORN","T","F","T","45.259273","-106.860578","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","FORT UNION","TERT","115","155"
"7","S","40","E","5","NWNE","S938",,"TRW INCORPORATED","US-7735 TWIN",,"FULL","MT","BIG HORN","T","F","T","45.259273","-106.860578","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","FORT UNION","TERT","340","360"
"7","S","40","E","5","NWNE","S938",,"TRW INCORPORATED","US-7735 TWIN",,"FULL","MT","BIG HORN","T","F","T","45.259273","-106.860578","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","FORT UNION","TERT","620","676"
"9","S","40","E","7","NENW","S939",,"TRW INCORPORATED","US-7746 TWIN",,"FULL","MT","BIG HORN","T","F","T","45.065972","-106.881742","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","FORT UNION","TERT","154","174"
"9","S","40","E","7","NENW","S939",,"TRW INCORPORATED","US-7746 TWIN",,"FULL","MT","BIG HORN","T","F","T","45.065972","-106.881742","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","FORT UNION","TERT","583","603"
"9","S","40","E","7","NENW","S939",,"TRW INCORPORATED","US-7746 TWIN",,"FULL","MT","BIG HORN","T","F","T","45.065972","-106.881742","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","FORT UNION","TERT","742","772"
"4","N","1","W","32","SESWSW","S940","4901321081","GULF OIL CORPORATION","C-28 TRIBAL","STEAMBOAT BUTTE","FULL","WY","FREMONT","F","F","F","43.27289","-108.90909","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP","PENN","6722","6931"
"4","N","1","W","32","SESWSW","S940","4901321081","GULF OIL CORPORATION","C-28 TRIBAL","STEAMBOAT BUTTE","FULL","WY","FREMONT","F","F","F","43.27289","-108.90909","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP","PENN","7255","7362"
"24","N","2","W","17","NESWNW","S942","3003922493","MCHUGH JEROME P","1 DI'S DELIGHT","BLANCO S","FULL","NM","RIO ARRIBA","F","F","T","36.3127943850543","-107.079137123423","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PICTURED CLIFFS","CRET","3022","3090"
"51","N","70","W","33","SWNESE","S943","4900529941","PACIFIC ENTERPRISES","33-33 LOIS FEDERAL","INDIAN TREE","SLABBED","WY","CAMPBELL","F","F","T","44.35452","-105.26955","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MINNELUSA","PENN","8732","8793"
"7","S","39","E","23","SESE","S947","2500321127","IMPEL CORPORATION","16-23 ADSIT","WILDCAT","FULL","MT","BIG HORN","F","F","T","45.213285","-106.914163","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TEAPOT","CRET","3975","4008"
"6","N","45","E","32","SWNWSE","S948","2501721152","CHEVRON OIL","1 CHEVRON SONAT SHAW","WILDCAT","FULL","MT","CUSTER","F","F","F","46.229276","-106.119122","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MUDDY","CRET","5116","5165"
"162","N","87","W","33","SESE","S949","3307500937","KENNEDY & MITCHELL","33-16 JENSEN","WILDCAT","SLABBED","ND","RENVILLE","F","F","F","48.808935","-101.957953","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MISSION CANYON","MISS","5467","5503"
"53","N","68","W","18","SESW","S952","4901121920","DIAMOND SHAMROCK","24-18 VIRGINIA FEDERAL","WILDCAT","FULL","WY","CROOK","T","F","T","44.57298","-105.07746","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MUDDY","CRET","5550","5607"
"14","N","57","W","12","SESE","S953","2610521944","WORLDWIDE ENERGY","4 FORSLING-VAVRA","PRIME","FULL","NE","KIMBALL","F","F","F","41.192978","-103.799718","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA J","CRET","6775","6825"
"11","S","63","W","23","SENW","S954","0504106043","CALVIN PETROLEUM","23-1F DZURIS","WILDCAT","FULL","CO","EL PASO","F","F","F","39.079973","-104.41729","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","7379","7428"
"26","N","90","W","1","SWNW","S956","4903706275","SINCLAIR OIL & GAS","1 WEST WERTZ","WERTZ","FULL - DISCONTINUOUS SEGMENTS","WY","SWEETWATER","T","F","F","42.25561","-107.53802","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP","PENNSYLVANIAN","6611","6795"
"27","N","113","W","4","SWNW","S957","4903505555","BELCO PETROLEUM","90 BNG","NORTH LA BARGE","FULL","WY","SUBLETTE","F","F","F","42.35653","-110.2841","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","WASATCH","TERT","1052","1075"
"28","N","112","W","5","NENE","S958","4903506377","BELCO PETROLEUM","66-5 MCDONALD DRAW UNIT","MCDONALD DRAW","FULL","WY","SUBLETTE","F","F","F","42.44594","-110.17121","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TERTIARY","TERT","3482","3491"
"28","N","112","W","32","C SWNE","S959","4903505605","BELCO PETROLEUM","12 MCDONALD DRAW UNIT","MCDONALD DRAW","FULL","WY","SUBLETTE","F","F","F","42.36696","-110.17626","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TERTIARY","TERT","2981","3106"
"28","N","112","W","32","C SWNE","S959","4903505605","BELCO PETROLEUM","12 MCDONALD DRAW UNIT","MCDONALD DRAW","FULL","WY","SUBLETTE","F","F","F","42.36696","-110.17626","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TERTIARY","TERT","3097","3115"
"29","N","113","W","14","NWSE","S961","4903506069","BELCO PETROLEUM","B-70-14","BIG PINEY","FULL","WY","SUBLETTE","F","F","F","42.49851","-110.26843","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","WASATCH","TERT","1637","1649"
"30","N","112","W","19","NENW","S962","4903506334","BELCO PETROLEUM","13-19 STAR CORRAL UNIT","EAST STAR CORRAL","FULL","WY","SUBLETTE","F","F","F","42.57837","-110.23368","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TERTIARY","TERT","3501","3552"
"20","N","2","W","5","NWNE","S963","3004320895","ENERGY DEVELOPMENT","5-2 SAN ISIDRO","RIO PUERCO MANCOS","SLABBED","NM","SANDOVAL","T","F","T","35.99766","-107.06499","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MANCOS","CRET","4400","4454"
"20","N","2","W","5","NWNE","S963","3004320895","ENERGY DEVELOPMENT","5-2 SAN ISIDRO","RIO PUERCO MANCOS","SLABBED","NM","SANDOVAL","T","F","T","35.99766","-107.06499","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MANCOS","CRET","5100","5132"
"33","S","68","W","16","SENE","S964","0507106156","PRECISIONEERING INC","1-16C O'NEAL","WILDCAT","FULL","CO","LAS ANIMAS","F","F","T","37.174466","-104.995197","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","VERMEJO","CRET","765","806"
,,,,,,"S966","4229530560","AMOCO PRODUCTION","2 IMKE","MAMMOTH CR NO","THICK SLAB","TX","LIPSCOMB","T","F","F",,,,"NO SPECIAL RESTRICTIONS","CLEVELAND","PERM","7525","7583"
"163","N","91","W","12","SENW","S967","3301300939","EAGLE OPERATING INC","1 GALVIN","FLAXTON","SLABBED","ND","BURKE","F","F","F","48.961191","-102.427718","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MISSION CANYON","MISS","5735","5756"
"0",,"0",,"0",,"S970",,"AMOCO PRODUCTION","3 WH WHORTON A","COLDWATER CR","FULL","TX","SHERMAN","F","F","F",,,,"NO SPECIAL RESTRICTIONS","UNKNOWN",,"5506","5558"
"163","N","91","W","14","SENE","S971","3301300926","EAGLE OPERATING INC","1 DOROTHY NELSON","FLAXTON","SLABBED","ND","BURKE","F","F","F","48.946723","-102.438685","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MISSION CANYON","MISS","5812","5858"
"50","N","90","W","1","SESWSW","S972","4900320719","D A T A BIG HORN","14X-1 AZTEC","WILDCAT","FULL","WY","BIG HORN","F","F","F","44.32764","-107.61771","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP","PENN","1131","1191"
"52","N","75","W","27","SENWNW","S973","4900528845","APACHE CORPORATION","27-5 FLOYD","WILDCAT","THICK SLAB","WY","CAMPBELL","T","F","T","44.45894","-105.8703","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MUDDY","CRET","9034","9064"
"16","N","119","W","31","SENWSE","S975","4904120155","CHEVRON OIL","33-31B PAINTER RESERVOIR UNIT","PAINTER RESERVOIR","SLABBED","WY","UINTA","F","F","T","41.32009","-110.87778","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","NUGGET","JURA","9620","10548"
"33","S","66","W","32","LOT 2","S976","0507106070","GUSTAVSON ASSOCIATES","2 MGP/TRINIDAD","WILDCAT","FULL","CO","LAS ANIMAS","F","F","T","37.133615","-104.809161","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","RATON","TERT","1114","1230"
"33","S","66","W","32","LOT 2","S976","0507106070","GUSTAVSON ASSOCIATES","2 MGP/TRINIDAD","WILDCAT","FULL","CO","LAS ANIMAS","F","F","T","37.133615","-104.809161","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","VERMEJO","CRET","1235","1243"
"33","S","66","W","32","LOT 2","S976","0507106070","GUSTAVSON ASSOCIATES","2 MGP/TRINIDAD","WILDCAT","FULL","CO","LAS ANIMAS","F","F","T","37.133615","-104.809161","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","UNKNOWN",,"1263","1360"
"7","N","63","W","12","NWNW","S978","0512310011","CRYSTAL EXPLORATION","11-12 SUTTER","WILDCAT","SLABBED","CO","WELD","T","F","F","40.593834","-104.391951","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA J","CRETACEOUS","7285","7334"
"19","N","67","W","15","NESW","S980","4902120289","BARRETT ENERGY","1-15 FRANK BLISS","WILDCAT","THICK SLAB","WY","LARAMIE","T","F","T","41.6156","-104.87648","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MUDDY","CRET","9299","9328"
"8","N","54","W","33","SENW","S981","0507509017","SUNDANCE OIL","1-33 WHITTENBAUGH","WILDCAT","SLABBED","CO","LOGAN","F","F","F","40.621738","-103.416361","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA J","CRET","5087","5116"
"159","N","82","W","36","SESE","S983","3300901458","CHEVRON OIL","4 NELSON STATE","GLENBURN","FULL","ND","BOTTINEAU","F","F","F","48.547826","-101.192412","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GLENBURN","MISS","4488","4594"
"163","N","102","W","25","SENWNW","S984","3302300313","LOUISIANA LAND & EXP","1 BROCKMIER 11-25","BIG DIPPER","FULL","ND","DIVIDE","T","F","F","48.920327","-103.877307","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","RED RIVER /ROCKY MTN/","ORDO","10668","10703"
"31","N","48","E","29","NWNE","S986","2508505278","CALIFORNIA OIL","1 C B MOSBY GOVERNMENT","BENRUD NORTH EAST","FULL","MT","ROOSEVELT","F","F","F","48.415732","-105.502152","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","NISKU","DEVO","7683","7721"
"37","N","58","E","5","NESW","S987","2509105188","CALIFORNIA OIL","1 ANDERSON","FLAT LAKE","FULL","MT","SHERIDAN","F","F","F","48.988001","-104.104154","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","RATCLIFFE","MISS","6434","6537"
"48","N","103","W","31","NWNE","S988","4902920377","OIL DEVELOPMENT TEX","1-31 STATE","WILLOW DRAW","SLABBED","WY","PARK","F","F","F","44.08944","-109.26722","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","4655","4675"
"18","N","55","E","29","SENW","S989","2502121099","GULF OIL CORPORATION","BN 1-29-1C","WILDCAT","SLABBED","MT","DAWSON","T","T","F","47.29176","-104.739873","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","NISKU","DEVO","9580","9640"
"18","N","55","E","29","SENW","S989","2502121099","GULF OIL CORPORATION","BN 1-29-1C","WILDCAT","SLABBED","MT","DAWSON","T","T","F","47.29176","-104.739873","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DUPEROW","DEVO","9726","9784"
"37","N","58","E","7","NENW","S991","2509105170","CALIFORNIA OIL","1 EGGEN UNIT","FLAT LAKE","THICK SLAB","MT","SHERIDAN","F","F","F","48.980769","-104.127385","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","RATCLIFFE","MISS","6467","6512"
"33","N","58","E","11","NESWNE","S992","2509121085","CHEVRON OIL","3-1 ALBERT MELBY","BRUSH LAKE","FULL","MT","SHERIDAN","F","F","F","48.631873","-104.084525","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","RED RIVER /ROCKY MTN/","ORDO","11284","11524"
"37","N","58","E","18","NESE","S994","2509105144","CHEVRON OIL","1 ANDREW KROWEN UNIT","FLAT LAKE","FULL","MT","SHERIDAN","T","F","F","48.958936","-104.11615","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","RATCLIFFE","MISS","6464","6522"
"37","N","57","E","10","NESE","E601","2509105252","CHEVRON OIL","2 OLE HELLEGAARD","FLAT LAKE","SLABBED","MT","SHERIDAN","F","F","F","48.973544","-104.181856","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","RATCLIFFE","MISS","6545","6605"
"11","N","100","W","1","SWNE","S997","0508105432","MOUNTAIN FUEL SUPPLY","1 TRACT 38","SHELL CREEK","FULL","CO","MOFFAT","F","F","F","40.942676","-108.577707","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FORT UNION","CRET","5330","5379"
"13","N","28","E","27","NWNWNW","S998","2506921116","CHAMPLIN PETROLEUM","2 BETHEL RATTLER","RATTLESNAKE BUTTE","FULL","MT","PETROLEUM","F","F","F","46.864062","-108.163731","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","CAT CREEK 2","CRET","2688","2742"
"13","N","28","E","27","NWNWNW","S998","2506921116","CHAMPLIN PETROLEUM","2 BETHEL RATTLER","RATTLESNAKE BUTTE","FULL","MT","PETROLEUM","F","F","F","46.864062","-108.163731","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","AMSDEN","PENN","3517","3541"
"34","N","12","W","21","SWNE","S999","0506706214","HOUSTON OIL & MIN","32-21 NORTH ALKALI GULCH","ALKALI GULCH","FULL","CO","LA PLATA","F","F","F","37.178815","-108.152647","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","BLACKWATER CREEK","PENN","9270","9332"
"41","N","64","W","6","SENW","R659","4904520438","GRYNBERG, JACK J","1 R.S. JOHNSON","WILDCAT","SLABBED","WY","WESTON","T","F","F","43.56208","-104.59216","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA",,"6376","6426"
"48","N","75","W","18","NENW","T003","4900526752","ANR PRODUCTION","1-18 SW DEAD HORSE","BRIDGE DRAW","FULL","WY","CAMPBELL","F","F","F","44.14052","-105.92257","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PARKMAN","CRET","7074","7133"
"15","N","118","W","1","SE","T005","4904120592","HARMAC OIL","1-F AMOCO","SPRING VALLEY","FULL","WY","UINTA","F","F","F","41.30429","-110.66759","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FRONTIER","CRET","780","811"
"135","N","98","W","17","SWNW","F183","3308700089","CITIES SERVICE CO.","A-1 SCHMITT","WILDCAT","SLABBED","ND","SLOPE","T","F","F","46.506292","-103.027576","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GLENBURN","MISS","8718","8737"
"135","N","98","W","17","NWSE","F184","3308700102","CITIES SERVICE","1 SCHMITT B","WILDCAT","SLABBED","ND","SLOPE","T","F","F","46.502235","-103.017234","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","SHERWOOD","MISS","8644","8650"
"1","N","25","W","31","SWNW","T010","2606521103","STOEPPELWERTH DRLG","31-5 HAAGE-SOMERS","SW WILSONVILLE","FULL","NE","FURNAS","T","F","F","40.01092","-100.19088","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LANSING-KANSAS CITY","PENN","3284","3293"
"12","N","101","W","35","NWNE","F038","0508105422","SKELLY OIL","1 DYER B","HIAWATHA WEST","THIN - DISCONTINUOUS SEGMENTS","CO","MOFFAT","T","T","T","40.962156","-108.71442","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MESAVERDE","CRET","5102","5162"
"12","N","101","W","35","NWNE","F038","0508105422","SKELLY OIL","1 DYER B","HIAWATHA WEST","THIN - DISCONTINUOUS SEGMENTS","CO","MOFFAT","T","T","T","40.962156","-108.71442","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MESAVERDE","CRET","6055","6112"
"10","S","48","W","21","SWNW","S930","0506306175","TENNECO OIL","21-1 HARRISON","WILDCAT","FULL","CO","KIT CARSON","T","T","F","39.166229","-102.78062","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MORROW","PENNSYLVANIAN","6060","6120"
"40","N","73","W","16","SWSESW","S916","4900922552","COASTAL OIL & GAS","1-16 K STATE","POWELL","SLABBED","WY","CONVERSE","T","F","F","43.43335","-105.63241","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","12573","12622"
"1","N","25","W","31","SWNW","T010","2606521103","STOEPPELWERTH DRLG","31-5 HAAGE-SOMERS","SW WILSONVILLE","FULL","NE","FURNAS","T","F","F","40.01092","-100.19088","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","LANSING-KANSAS CITY","PENN","3399","3407"
